id	geometry
37	POLYGON((10.56242339 63.34406196,10.56230706 63.3416471,10.56137746 63.34442676,10.56166406 63.34494283,10.56140169 63.34501554,10.56141803 63.34535405,10.56143909 63.34554643,10.56143153 63.34561194,10.56139276 63.34576606,10.56169226 63.34593345,10.56133197 63.34729393,10.56184429 63.34712648,10.56252748 63.34773709,10.56468664 63.34751263,10.56496249 63.3468157,10.56502568 63.34641908,10.56487143 63.34514525,10.56483059 63.34469958,10.56482785 63.34466963,10.56423012 63.34381994,10.56480842 63.34445761,10.56481448 63.3422947,10.56415387 63.34212408,10.56387993 63.34176406,10.56368436 63.34200282,10.56242339 63.34406196),(10.56317206 63.34283944,10.56317192 63.34283967,10.5631719 63.34283971,10.56317187 63.34283974,10.56317187 63.34283976,10.56317185 63.34283981,10.5631718 63.34283989,10.56308498 63.34302258,10.56312879 63.3430067,10.56312881 63.34300689,10.56313323 63.34301191,10.56312624 63.3430117,10.56312565 63.34301403,10.56312951 63.34301591,10.56311907 63.3430205,10.5631248 63.34302049,10.56312418 63.3430274,10.56313439 63.34302333,10.5631408 63.34302333,10.56314688 63.34302333,10.56315358 63.34302333,10.56315408 63.34301948,10.56315408 63.34301743,10.5631631 63.34301648,10.56317072 63.34301228,10.5631833 63.34300571,10.56317949 63.34299845,10.56316844 63.34299518,10.5631694 63.34299198,10.56324425 63.34296485,10.5632444 63.34287993,10.56323643 63.34285819,10.56323842 63.34284387,10.56323303 63.34282966,10.56323788 63.3428158,10.56323214 63.34277843,10.56317206 63.34283944),(10.56307606 63.34442784,10.56275388 63.34455801,10.5627604 63.34474046,10.56275786 63.34472375,10.56275346 63.34470783,10.56275346 63.3446866,10.56271145 63.34470438,10.56271144 63.34471034,10.56271154 63.34471075,10.56271154 63.34471105,10.56271123 63.344712,10.56276138 63.34476769,10.56276283 63.34480839,10.56275319 63.34489151,10.56276087 63.34493278,10.56273985 63.34495244,10.56272447 63.34499784,10.56271912 63.3450136,10.5627537 63.34506006,10.56284257 63.34506781,10.56292149 63.34506781,10.56295931 63.34506781,10.56300865 63.34506781,10.56307319 63.34506781,10.56311737 63.34505388,10.56311737 63.34501815,10.56311737 63.34500141,10.56311737 63.34498127,10.56311737 63.34497086,10.56311737 63.34495183,10.56311737 63.34492062,10.56311737 63.34488415,10.56311208 63.34482955,10.56307606 63.34442784),(10.56153117 63.34422034,10.56152143 63.34424056,10.56151522 63.34425105,10.5615138 63.3442547,10.56151679 63.34425918,10.56151592 63.34426032,10.56151288 63.34426207,10.56150869 63.34426381,10.56150781 63.34426624,10.5614978 63.34427224,10.56150405 63.3442768,10.56150837 63.34428009,10.56151454 63.34428335,10.56152774 63.34427991,10.5615361 63.34427748,10.56153901 63.34427457,10.56154021 63.34427045,10.56154141 63.34426867,10.56153894 63.34426533,10.5615372 63.3442645,10.56153934 63.34426358,10.56154138 63.3442625,10.56154196 63.34426207,10.56154409 63.3442594,10.56154557 63.34425536,10.56154655 63.3442498,10.56154614 63.34422511,10.56153117 63.34422034),(10.56492017 63.34646433,10.5649095 63.34643231,10.56473932 63.34652798,10.56489697 63.34648223,10.56470284 63.34661831,10.56474237 63.34663812,10.56467862 63.34663292,10.56469783 63.34668208,10.56467794 63.34664581,10.56461059 63.34671551,10.5645841 63.34673048,10.56461247 63.34676233,10.56462437 63.34674211,10.56463533 63.34675563,10.56462716 63.34676416,10.56461478 63.34676641,10.56459522 63.34677091,10.56458728 63.34677444,10.56459017 63.34674889,10.56458333 63.34677516,10.56458182 63.34677596,10.56458517 63.34677796,10.56458523 63.34680611,10.56458543 63.34678141,10.56459655 63.34681902,10.56466171 63.34682161,10.56467228 63.34682759,10.56465161 63.3468339,10.56468491 63.34682816,10.56464006 63.34683915,10.56468361 63.34683005,10.56468508 63.3468324,10.56469061 63.34682581,10.56469258 63.34683272,10.56471156 63.34682698,10.56473664 63.34683235,10.56474693 63.34683586,10.56478281 63.34684002,10.56478715 63.34685223,10.56480925 63.34686647,10.5648249 63.34689033,10.56482895 63.34686955,10.56485294 63.34684815,10.56487396 63.3468522,10.56489715 63.34684867,10.56490929 63.34685358,10.56492993 63.34669026,10.56497403 63.3466477,10.5649671 63.34662242,10.56495431 63.34661447,10.56496969 63.34660352,10.56499262 63.34659368,10.56498835 63.34659093,10.56498766 63.34658653,10.56498892 63.34658416,10.56496565 63.34657733,10.56498919 63.34655861,10.56493646 63.34649983,10.56492017 63.34646433),(10.56306649 63.34338846,10.56303478 63.34338546,10.56296726 63.34337271,10.56296353 63.34337625,10.56290536 63.34336126,10.5628861 63.34347902,10.56288497 63.34349372,10.56293967 63.3435118,10.56293906 63.34351258,10.56294263 63.34351278,10.56295744 63.34351767,10.56296804 63.34351417,10.56301907 63.34351697,10.56305074 63.34351604,10.56306254 63.34351419,10.5630844 63.34351271,10.56309429 63.34351565,10.56310859 63.34351722,10.56311903 63.34351535,10.56314424 63.34351759,10.56316214 63.34351876,10.56319338 63.34351911,10.56325574 63.34351822,10.56326044 63.34350073,10.56324529 63.34348404,10.56322909 63.34347777,10.56323602 63.34345882,10.56323632 63.34343277,10.56324479 63.34340111,10.56323582 63.34338719,10.56323521 63.34336861,10.56323535 63.34336289,10.56324052 63.34335775,10.5632364 63.34335432,10.56323166 63.34335083,10.56322669 63.34335024,10.56322064 63.34335067,10.56321757 63.34335073,10.56321494 63.3433476,10.56321047 63.34334797,10.56320706 63.34334849,10.56320078 63.34334937,10.56318867 63.34334994,10.56308334 63.34335906,10.56306224 63.34338526,10.56306649 63.34338846),(10.56188656 63.34442711,10.56186524 63.34487623,10.56186938 63.34494829,10.56186761 63.34498551,10.56187065 63.34500841,10.56188149 63.3450206,10.56187605 63.34505076,10.56186975 63.34508938,10.56195451 63.34511352,10.56215594 63.34501743,10.56215589 63.3449952,10.56216434 63.34496697,10.56215899 63.34489468,10.56216704 63.34480165,10.56202945 63.34467745,10.56188656 63.34442711),(10.56161893 63.34432662,10.5615662 63.34439918,10.56156277 63.34439919,10.56155839 63.34440992,10.5615339 63.34444362,10.56153326 63.34452698,10.5615717 63.34452511,10.56157338 63.34452613,10.5616461 63.34453551,10.56165503 63.34452106,10.56172798 63.34451752,10.56172798 63.34444916,10.56170643 63.34442366,10.5617249 63.34435428,10.56172359 63.34434045,10.5617233 63.34433494,10.56172187 63.34433063,10.56171991 63.34432923,10.56171854 63.34432781,10.56171772 63.34432728,10.56171763 63.34432667,10.56171956 63.34432564,10.56171912 63.34432387,10.56171954 63.34432066,10.56171781 63.34431992,10.5617128 63.34431905,10.56170767 63.34431892,10.5617011 63.34431958,10.56169738 63.34431915,10.56168274 63.34431823,10.56165721 63.34431762,10.56161795 63.34432153,10.56161893 63.34432662),(10.56281603 63.34745859,10.56281628 63.34746235,10.56281602 63.34754727,10.56281045 63.34759153,10.56281463 63.34760621,10.56282646 63.34763359,10.56282402 63.34764448,10.56284311 63.34765588,10.56282253 63.34766837,10.56287557 63.34768491,10.56288334 63.34768706,10.56294264 63.34767781,10.5629596 63.34767382,10.56297156 63.34767033,10.56299082 63.34767101,10.56299676 63.34767021,10.56301014 63.34766682,10.56302673 63.34766613,10.56304371 63.34766712,10.56306382 63.34765795,10.56307284 63.34765185,10.56307892 63.34764308,10.56309263 63.34763628,10.56309378 63.34761679,10.56308633 63.34760866,10.5630862 63.34758577,10.56309383 63.34751578,10.56309828 63.34747508,10.5630458 63.34734521,10.56306787 63.34724627,10.56306853 63.34713697,10.5630705 63.34710256,10.56307015 63.34708735,10.56308245 63.34706636,10.56307294 63.34704536,10.56306286 63.34703174,10.5630751 63.34701702,10.56308274 63.3469775,10.56305837 63.3469472,10.5629807 63.34694514,10.56291882 63.34698469,10.56288539 63.34698311,10.56284041 63.34697032,10.5628109 63.34700385,10.56280756 63.34701932,10.56278978 63.34702688,10.56280849 63.34704939,10.56281503 63.34706341,10.56279828 63.34707673,10.56281314 63.34709168,10.56282166 63.3471217,10.56280083 63.34719398,10.56279724 63.34745739,10.56281603 63.34745859),(10.56472395 63.34392716,10.56467989 63.34391646,10.56462582 63.34392726,10.56460356 63.34392718,10.56459698 63.34391331,10.56459194 63.3439033,10.56457889 63.34389817,10.56455015 63.34389593,10.5645471 63.34389593,10.564546 63.34389593,10.56454537 63.34389593,10.56454501 63.34389593,10.56454483 63.34389593,10.56454463 63.34389589,10.56454439 63.34389591,10.56454417 63.34389589,10.56454319 63.34389568,10.56454233 63.34389549,10.56454055 63.34389558,10.56453492 63.34389568,10.56453565 63.34389646,10.56453565 63.3438981,10.56453314 63.3438995,10.56452532 63.34390542,10.56451644 63.3439164,10.56452429 63.3439253,10.56452955 63.34393507,10.56450766 63.34395504,10.56450013 63.34397763,10.56448586 63.34401404,10.56446879 63.34404417,10.56447189 63.34406907,10.56451874 63.34409241,10.56453895 63.34412666,10.5645901 63.34416997,10.56469287 63.34425385,10.56473203 63.344228,10.56478112 63.34421837,10.56478133 63.34419545,10.56479075 63.34418923,10.5647898 63.34410877,10.56479032 63.34410792,10.56478977 63.34410625,10.56478965 63.34409583,10.56479018 63.34409486,10.564793 63.34409048,10.56478954 63.34408654,10.56478951 63.34408428,10.56478908 63.34408184,10.56478922 63.34407895,10.56478843 63.34407813,10.5647865 63.34406714,10.56478835 63.34406349,10.56478584 63.34406335,10.56478424 63.34405427,10.56478316 63.34403553,10.56478052 63.34402648,10.56477581 63.34401845,10.5647741 63.34400687,10.56476781 63.34399769,10.5647719 63.34399064,10.56477961 63.34395616,10.56477098 63.3439366,10.56472395 63.34392716),(10.56255251 63.34400712,10.56249887 63.34403833,10.56248987 63.34407813,10.56257806 63.34406263,10.56256719 63.34404468,10.56255787 63.34401617,10.56255925 63.3440185,10.56265669 63.34405351,10.56267269 63.34400282,10.562672 63.34399358,10.5626509 63.34396292,10.56252505 63.34396073,10.56255251 63.34400712),(10.5648207 63.34557952,10.56477494 63.34559483,10.56468913 63.34558253,10.56462921 63.34560231,10.56455033 63.34561454,10.5645548 63.3456729,10.56451749 63.34570843,10.56474809 63.3456971,10.56477156 63.34569735,10.56481338 63.34569632,10.56483238 63.34569626,10.56485582 63.34568894,10.56485165 63.3456741,10.56484916 63.34566788,10.56484362 63.34566511,10.56484299 63.34566352,10.56484439 63.34566228,10.56484697 63.3456601,10.56484514 63.34565638,10.56484314 63.34565402,10.5648207 63.34557952))
38	POLYGON((10.35524002 63.32866567,10.35536058 63.32860304,10.35504142 63.32869803,10.35524174 63.32857611,10.35495428 63.32871472,10.3551392 63.328741,10.35516322 63.32897547,10.35520373 63.32874187,10.35520952 63.32893825,10.35517961 63.32898818,10.35515907 63.32900675,10.35503517 63.32902741,10.35507539 63.3292843,10.3549476 63.32907573,10.35461248 63.32977301,10.35461444 63.33013245,10.35495018 63.33052421,10.35572745 63.33050165,10.35553761 63.33003016,10.35602064 63.33008667,10.35607125 63.33008904,10.35631943 63.33003265,10.35630273 63.32996745,10.35641937 63.32998923,10.35660614 63.32974539,10.35726023 63.32972485,10.35653353 63.32917053,10.35706663 63.32889898,10.35656408 63.32864886,10.35637802 63.3287541,10.35568358 63.32878418,10.35543213 63.32868712,10.35524002 63.32866567),(10.3570332 63.32889965,10.35705552 63.32890166,10.35705873 63.32889623,10.35705601 63.32889499,10.35703014 63.32889478,10.35702664 63.32888921,10.35701353 63.32888029,10.35696156 63.32885765,10.35695119 63.32885249,10.35695079 63.32885296,10.35694091 63.32884866,10.35693942 63.32885847,10.35694143 63.32886392,10.35691319 63.32889701,10.35691123 63.32892239,10.35690994 63.32894003,10.35691354 63.32897252,10.35697531 63.32894342,10.35698769 63.32893602,10.35701934 63.32892135,10.357024 63.32891866,10.35702582 63.32891783,10.35702762 63.32891726,10.35702873 63.32891642,10.35702911 63.32891577,10.35702977 63.32891508,10.3570303 63.32891473,10.35703171 63.32891436,10.35703299 63.32891397,10.35703582 63.32891248,10.35703665 63.32891154,10.35704313 63.32890837,10.35704267 63.32890428,10.35704057 63.32890224,10.35703332 63.32889984,10.3570332 63.32889965),(10.35682612 63.32944732,10.35682685 63.32944695,10.35683626 63.32943791,10.35682509 63.32942764,10.35682397 63.32942526,10.35682497 63.32942364,10.35682463 63.32942096,10.35682037 63.32942051,10.35681709 63.3294195,10.35681077 63.32941151,10.35679714 63.32939263,10.35675424 63.32937292,10.35674955 63.32937128,10.35674415 63.32936405,10.35673693 63.32936083,10.35673283 63.32935414,10.35672393 63.32935103,10.35671167 63.32934468,10.35670357 63.32933604,10.35669386 63.32931431,10.35662999 63.329296,10.35663278 63.32932481,10.35663502 63.32933934,10.35663432 63.32935204,10.35663561 63.32935902,10.35663104 63.32936608,10.35663296 63.32937012,10.35663528 63.32937855,10.35663542 63.32938406,10.3566399 63.32939251,10.3566428 63.3294039,10.35664865 63.32942951,10.3566673 63.32944415,10.3566954 63.32944752,10.35670146 63.32945387,10.35674265 63.32945677,10.35676449 63.32945861,10.35681004 63.32946436,10.35681865 63.32945524,10.35683305 63.3294568,10.35682577 63.32944769,10.35682612 63.32944732))
39	POLYGON((10.544423 63.37166477,10.54275873 63.3716108,10.54207734 63.37302528,10.54101152 63.37234959,10.54173144 63.3734397,10.54237796 63.37363128,10.54248442 63.3736956,10.5424726 63.37378015,10.54255245 63.37421139,10.54302246 63.37460103,10.54314776 63.374524,10.54357082 63.37475825,10.5465044 63.37469923,10.547828 63.37444843,10.54823035 63.37325118,10.54867722 63.37234572,10.54869204 63.37150701,10.54858577 63.37115303,10.54884845 63.37116573,10.54872978 63.371012,10.54778237 63.37079196,10.54776324 63.3707855,10.54775791 63.37079264,10.54774972 63.37078746,10.54773507 63.37078406,10.54772922 63.37079398,10.54771659 63.37078648,10.54766782 63.37079287,10.5476173 63.37078021,10.54736731 63.37079256,10.54491081 63.371483,10.54312256 63.37127227,10.544423 63.37166477),(10.54804768 63.37162264,10.5477398 63.37160189,10.54734184 63.37170498,10.54734184 63.37189382,10.54770315 63.3719914,10.5479317 63.37199508,10.54804582 63.37199609,10.54814173 63.37199609,10.5481444 63.37194564,10.5481444 63.37193013,10.5481444 63.37192039,10.5481439 63.37190958,10.54814234 63.37187849,10.54804768 63.37162264),(10.54436804 63.37374513,10.54445003 63.37385352,10.54447967 63.37378154,10.544489 63.37387935,10.54460008 63.37377475,10.54460329 63.37376722,10.54459972 63.3737683,10.54459945 63.37376437,10.54458339 63.37370606,10.54436804 63.37374513),(10.54524584 63.37380065,10.54493328 63.37384795,10.54495412 63.37398155,10.54494881 63.37408083,10.54495824 63.37412749,10.54495658 63.37418094,10.54494174 63.37424549,10.54502663 63.37464183,10.54503642 63.37463797,10.54503572 63.37464098,10.54502835 63.3746617,10.54505865 63.37469725,10.54511112 63.37470058,10.54517195 63.37470104,10.54521041 63.37470427,10.54523533 63.37470152,10.54525523 63.37469484,10.54529721 63.37469179,10.54530822 63.37467731,10.54528947 63.37466117,10.54528754 63.37465255,10.54527677 63.37464501,10.54525856 63.37463795,10.54526285 63.37460289,10.54526654 63.37454716,10.54540907 63.37449091,10.54539646 63.37422698,10.54539855 63.37422215,10.54539714 63.37421602,10.54540118 63.37419026,10.54539384 63.37417218,10.54539326 63.37416,10.54538441 63.37410613,10.54539244 63.37408681,10.54538892 63.37405151,10.54539567 63.37397034,10.54524584 63.37380065),(10.544072 63.37422853,10.54406014 63.3742444,10.54405963 63.37424933,10.54407849 63.37424907,10.54415012 63.37421721,10.54410338 63.37422939,10.544072 63.37422853))
40	POLYGON((10.28948495 63.41230669,10.29023964 63.41227747,10.28941083 63.41227016,10.28828004 63.41240814,10.28879723 63.41238378,10.28779189 63.4125116,10.28815017 63.41231696,10.28582184 63.41247865,10.28332941 63.41256606,10.28535993 63.4122635,10.2811243 63.41246381,10.28357394 63.41235294,10.27840366 63.41358619,10.27857413 63.4148449,10.27849266 63.41441563,10.2781653 63.4154693,10.27836783 63.41444979,10.2780687 63.41558565,10.2780177 63.41583658,10.27781265 63.41598542,10.27796684 63.41601837,10.2777967 63.41609145,10.27783238 63.4162272,10.27800626 63.41622123,10.27799695 63.41629646,10.27798402 63.4163312,10.2780081 63.41633496,10.27802007 63.41635137,10.27785059 63.41632792,10.27775606 63.41635882,10.2779757 63.41638436,10.27787351 63.41643338,10.27797873 63.41650311,10.27801555 63.4165824,10.27797302 63.4165566,10.2780096 63.41662749,10.27798352 63.41671005,10.27788709 63.41668206,10.27802192 63.41674818,10.27795734 63.41684686,10.27794222 63.41717476,10.27803491 63.417522,10.27800164 63.41760639,10.27734522 63.41737694,10.27796972 63.41763319,10.27819621 63.41797823,10.27805662 63.41827531,10.27869712 63.41838647,10.27866987 63.41849453,10.27822379 63.41856335,10.27870802 63.41855006,10.27819622 63.41856973,10.27861223 63.41866303,10.27862149 63.41868012,10.27863747 63.41865046,10.2786628 63.41870409,10.27868432 63.41872184,10.27868579 63.41872211,10.27864397 63.41875089,10.27869072 63.41872117,10.27867043 63.41879616,10.2788768 63.41900096,10.27866181 63.41953334,10.27963098 63.41942858,10.28025217 63.41946925,10.28035328 63.41932103,10.28095454 63.41925946,10.28182265 63.41923322,10.28698298 63.41840085,10.28325358 63.41949503,10.28764007 63.41836786,10.28992458 63.41838262,10.29272636 63.41783222,10.29280466 63.41527935,10.29249774 63.41442055,10.2924935 63.41405504,10.2927547 63.41372699,10.29288603 63.41338757,10.293268 63.413075,10.29287178 63.41310356,10.2931982 63.41276713,10.29236861 63.4125686,10.29100754 63.41263904,10.29052953 63.41265079,10.28948495 63.41230669))
41	POLYGON((10.48193327 63.3428776,10.48189852 63.34287686,10.48189118 63.34287733,10.48183998 63.34287733,10.48171377 63.34287733,10.46750661 63.34402593,10.46811811 63.34643624,10.46750677 63.35000482,10.47741618 63.34948769,10.48278327 63.34948769,10.4850538 63.34716483,10.48548512 63.34477754,10.48451168 63.34413697,10.48279721 63.34297722,10.48236973 63.34287733,10.48202759 63.34287793,10.48197421 63.34287875,10.48194998 63.34287733,10.48193327 63.3428776),(10.47317513 63.34906806,10.47307127 63.3490674,10.47303672 63.34910931,10.473037 63.3491485,10.4730497 63.34925026,10.47339214 63.34933622,10.47387267 63.34927627,10.47399266 63.34904761,10.47330002 63.34904053,10.47317513 63.34906806),(10.48077422 63.34595245,10.48075222 63.34594516,10.48074934 63.34594591,10.48073987 63.34594342,10.48072938 63.3459511,10.48071656 63.34595444,10.48066042 63.34596934,10.48061514 63.3459807,10.48061414 63.34602211,10.4805904 63.3460529,10.48049944 63.34611952,10.48053202 63.34627231,10.48049374 63.34635338,10.48052248 63.34644074,10.48054251 63.34665613,10.48070157 63.34664954,10.48078117 63.3467136,10.48070251 63.34682822,10.48071118 63.3469409,10.48069224 63.34696451,10.48074061 63.34701686,10.48069364 63.34703627,10.4808875 63.34703965,10.48089392 63.34704054,10.48090156 63.34703961,10.48090449 63.34703864,10.48090824 63.34703964,10.48090966 63.34703865,10.48091332 63.34703843,10.48091643 63.34703811,10.48093722 63.34703802,10.48107156 63.34702314,10.48103906 63.34699335,10.48103906 63.34696744,10.4810356 63.34688703,10.48116203 63.34688514,10.48130415 63.34689473,10.48155831 63.34690368,10.48173449 63.34691147,10.48192879 63.34680356,10.48184856 63.34672223,10.48178186 63.34662949,10.48173607 63.34660046,10.48170624 63.34651366,10.48165529 63.34642874,10.48161215 63.34641456,10.48163613 63.34635171,10.48157137 63.34615201,10.48142456 63.34611715,10.48148717 63.34608907,10.48144255 63.34597887,10.48133585 63.34591778,10.48107072 63.34593456,10.48097915 63.34591874,10.48090438 63.34593979,10.4808398 63.34596969,10.48077422 63.34595245),(10.46848024 63.34395519,10.46846162 63.34400416,10.46846277 63.34402785,10.46846138 63.34403335,10.46846138 63.34403516,10.46846173 63.34403868,10.46846138 63.34404135,10.46846138 63.3440429,10.46846186 63.34404463,10.4684618 63.34404916,10.46846138 63.34405158,10.46846225 63.34406844,10.46846148 63.34414003,10.46861289 63.34448309,10.46878713 63.34448309,10.46915137 63.34448309,10.46936687 63.34443054,10.46935506 63.34436836,10.4693934 63.34435911,10.46939614 63.34428501,10.46939363 63.34427382,10.46939074 63.34427158,10.46939027 63.34427106,10.46939181 63.34427033,10.46939035 63.34427007,10.46939115 63.34426869,10.46939085 63.34426594,10.4693652 63.34413445,10.46936538 63.34413396,10.46936384 63.34412749,10.46935371 63.34407557,10.46935166 63.34407634,10.46934155 63.34403389,10.46937209 63.3439403,10.46892892 63.34391703,10.46867549 63.34394498,10.46860958 63.34395173,10.46852124 63.34396445,10.46848024 63.34395519),(10.47337292 63.34797296,10.47317193 63.34797288,10.47296142 63.34815229,10.47328033 63.34851077,10.47323192 63.34857734,10.47331124 63.34863851,10.47338022 63.34866264,10.47338416 63.34868707,10.47336316 63.34870996,10.47333803 63.3487539,10.47343922 63.34878777,10.4735204 63.34879803,10.47354911 63.34881437,10.47365777 63.34879576,10.47372206 63.34878877,10.47378734 63.34877685,10.47383672 63.34878837,10.47383891 63.34880529,10.47421768 63.34887211,10.47430944 63.34887791,10.47437168 63.34887412,10.47443783 63.34887105,10.47446827 63.34883837,10.47447109 63.34877405,10.47429922 63.34854732,10.4742047 63.34855138,10.47418749 63.34853993,10.47427692 63.34845547,10.47427491 63.34843313,10.47447173 63.34835086,10.47358066 63.34797537,10.47337292 63.34797296),(10.47088818 63.34388237,10.47062268 63.34406736,10.47061486 63.344283,10.47062813 63.34436373,10.47062339 63.34440143,10.47061549 63.34442719,10.47061661 63.34446891,10.47068208 63.34447895,10.4707464 63.34448018,10.47079955 63.34448239,10.47084167 63.34448022,10.47087727 63.34448278,10.47091534 63.3444806,10.47096518 63.34447733,10.47109336 63.34447489,10.47132922 63.34444972,10.47138918 63.34445292,10.47145366 63.34443368,10.47145799 63.34440386,10.47145836 63.34437998,10.4714617 63.34435302,10.47138241 63.3440318,10.47106572 63.34401283,10.47088818 63.34388237),(10.47063503 63.3476301,10.47057837 63.34762612,10.47050104 63.34763048,10.4704738 63.34765363,10.4704786 63.34768874,10.4704858 63.34772728,10.4704619 63.34779525,10.47046955 63.34797679,10.4708336 63.34819533,10.47119012 63.34799884,10.47126003 63.34786536,10.47130016 63.34771051,10.47096442 63.34762984,10.4707724 63.34763584,10.47070693 63.34763252,10.47063503 63.3476301))
42	POLYGON((10.48603356 63.2942777,10.4871381 63.29634389,10.48597372 63.29683886,10.48656899 63.29760958,10.4864621 63.29784873,10.48644123 63.29798794,10.48696591 63.29805773,10.48726054 63.29803801,10.48727212 63.29803925,10.48728626 63.29803752,10.4916823 63.29704771,10.4888205 63.29781996,10.49678651 63.29724867,10.49833066 63.29379927,10.49833678 63.29244254,10.49139569 63.29035658,10.48603356 63.2942777))
43	POLYGON((10.4073762 63.35683455,10.40833059 63.357605,10.40764666 63.3576326,10.40734598 63.35890325,10.40729156 63.35929428,10.40837185 63.36029301,10.40872808 63.36132913,10.41034788 63.35899005,10.41047212 63.35880336,10.41043666 63.35863902,10.41043977 63.35863396,10.41042554 63.35858132,10.41040679 63.35856664,10.41041041 63.3585316,10.41038984 63.3584326,10.41037431 63.35829412,10.41036282 63.35678857,10.41053089 63.35559642,10.4073762 63.35683455),(10.40910137 63.35673662,10.40910016 63.35673905,10.40909558 63.35682633,10.40909346 63.35686568,10.40908205 63.3568916,10.40908704 63.3569271,10.40909299 63.35696097,10.40910882 63.35702417,10.40920257 63.35719989,10.40937383 63.35718432,10.40937561 63.35718619,10.40937816 63.35718393,10.40943502 63.35717876,10.40942765 63.35719356,10.40949559 63.35719442,10.40950334 63.35720222,10.40953058 63.35720477,10.4095608 63.35720499,10.40959276 63.35721416,10.40962451 63.35719893,10.40963629 63.35718872,10.40964193 63.35718015,10.40964254 63.35716681,10.40964264 63.35716092,10.40965407 63.35714295,10.4096567 63.35713009,10.40965354 63.35711078,10.4096423 63.3570723,10.40961838 63.356971,10.40967457 63.35692119,10.40966958 63.35675086,10.40966976 63.35660123,10.40966487 63.35656425,10.40966979 63.35653942,10.40967947 63.35652011,10.40968499 63.3564946,10.40967867 63.3564789,10.4096711 63.35647,10.40967931 63.35644511,10.40966852 63.35638992,10.40968445 63.35631482,10.40961952 63.35631151,10.40947301 63.35632106,10.40944205 63.35634015,10.40934123 63.35632518,10.40919551 63.35632987,10.4090875 63.35633962,10.40910928 63.35643073,10.4090875 63.35645797,10.4090875 63.35649907,10.40911621 63.35653442,10.40910904 63.35657828,10.4090875 63.35665423,10.40910137 63.35673662))
44	POLYGON((10.54131629 63.3948292,10.54189964 63.39446374,10.53740876 63.39461718,10.53773696 63.39572971,10.53968786 63.398907,10.53809773 63.39636468,10.53975434 63.39914574,10.54168723 63.39876474,10.54022978 63.39945803,10.54643675 63.3985236,10.54392491 63.39541352,10.54402041 63.39538254,10.54325189 63.39508604,10.54235973 63.39509042,10.54131629 63.3948292))
45	POLYGON((10.44312405 63.36205108,10.4431528 63.3621812,10.44348905 63.36224875,10.44325451 63.36217427,10.44369649 63.36227255,10.44740033 63.36186481,10.448751 63.36176892,10.44917146 63.36184273,10.44945794 63.36158355,10.4494169 63.36117101,10.44903601 63.36089714,10.44976893 63.36105322,10.44937524 63.36055869,10.44312405 63.36205108))
46	POLYGON((10.6484661 63.33908942,10.64659638 63.33981673,10.6463426 63.33959851,10.64630235 63.34010623,10.64630237 63.34204519,10.64760569 63.34596004,10.65272324 63.34596004,10.65600998 63.34194181,10.65647458 63.34066731,10.6484661 63.33908942),(10.64759856 63.34498909,10.6476851 63.34518334,10.64769018 63.34497395,10.64786595 63.34494489,10.64787153 63.34469347,10.64787153 63.34456773,10.64787153 63.34453015,10.6478503 63.3444665,10.64787153 63.34441094,10.64774229 63.34441046,10.64765115 63.34441278,10.64757902 63.344409,10.64750591 63.34441005,10.64742441 63.34441598,10.64727566 63.34442155,10.64721326 63.34446132,10.64721088 63.34453709,10.64721381 63.34463227,10.64725539 63.3447227,10.64736958 63.34502695,10.64759856 63.34498909),(10.6535293 63.34193633,10.6534617 63.34193193,10.65341154 63.34193637,10.65333504 63.34194371,10.65319923 63.3419615,10.65316321 63.34199344,10.65319048 63.34202924,10.65315585 63.3420801,10.65314638 63.34213029,10.65316849 63.34217726,10.65314497 63.34231056,10.6531846 63.34238184,10.65322326 63.34286711,10.65390154 63.34347542,10.65444993 63.34322482,10.65440248 63.34263459,10.65439066 63.34235292,10.65431698 63.34218779,10.65441368 63.34213249,10.65435439 63.34200035,10.65431933 63.34195256,10.65391397 63.34193951,10.65374265 63.34193253,10.65366822 63.34193534,10.65360849 63.34193076,10.6535293 63.34193633),(10.64912792 63.34559761,10.64910595 63.34585774,10.64939473 63.34577663,10.6495069 63.34589177,10.64967698 63.34571844,10.64945506 63.34568234,10.6496831 63.34552791,10.64982571 63.34535902,10.64987045 63.34533744,10.64982327 63.34529408,10.64968296 63.34530049,10.64981453 63.34526306,10.64944956 63.34527908,10.64972103 63.34528772,10.64940691 63.34529163,10.64900116 63.34537399,10.64900723 63.3453961,10.64900408 63.34561508,10.64912792 63.34559761))
